Customer_ID,Name,Age,Gender,Purchase_Platform,Category,Subcategory,Price,Quantity,Total_Spent,Purchase_Date,Region,Payment_Method
CUST14334,Ava Brown,42,Other,In-Store,Gymnastics,Balance Beam,406.83,4,1627.32,2/7/2024,Australia,Apple Pay
CUST14018,Sophia White,51,Female,Online,Footwear,Football Boots,276.14,1,276.14,11/21/2024,Asia,Debit Card
CUST16369,Daniel Anderson,59,Male,In-Store,Apparel,Compression Wear,250.26,1,250.26,3/4/2024,North America,Google Pay
CUST89149,Emily Anderson,35,Male,Online,Accessories,Knee Support,271.22,5,1356.1,12/4/2024,Europe,Apple Pay
CUST66327,Sophia Thomas,52,Other,In-Store,Gymnastics,Gym Rings,24.68,4,98.72,7/30/2024,Europe,Cash
CUST68772,Noah Jackson,42,Male,In-Store,Footwear,Hiking Boots,266.88,5,1334.4,10/5/2024,Asia,Debit Card
CUST26938,Emma Smith,46,Male,In-Store,Equipment,Tennis Racket,30.54,2,61.08,4/23/2024,South America,Credit Card
CUST16276,Olivia Johnson,55,Other,Online,Footwear,Basketball Shoes,353.01,4,1412.04,8/31/2024,Asia,Cash
CUST94637,Daniel Anderson,61,Other,In-Store,Footwear,Football Boots,54.82,3,164.46,10/5/2024,North America,Google Pay
CUST17102,Emma White,63,Other,Online,Outdoor Recreation,Fishing Rod,53.93,3,161.79,10/31/2024,Europe,PayPal
CUST34981,Liam Harris,39,Other,In-Store,Outdoor Recreation,Fishing Rod,427.64,1,427.64,9/2/2024,South America,Debit Card
CUST82910,Noah Thomas,29,Female,In-Store,Outdoor Recreation,Camping Tent,131.05,4,524.2,7/11/2024,South America,Apple Pay
CUST53859,Michael Anderson,61,Female,In-Store,Apparel,Track Suit,167.73,2,335.46,11/16/2024,Asia,Cash
CUST90152,Ava Brown,44,Female,Online,Footwear,Football Boots,60.16,4,240.64,10/28/2024,Asia,Debit Card
CUST76389,Emily Brown,19,Other,Online,Footwear,Hiking Boots,369.39,1,369.39,1/10/2024,Asia,Debit Card
CUST59906,Liam Anderson,57,Female,In-Store,Footwear,Basketball Shoes,390.81,2,781.62,2/21/2024,North America,Credit Card
CUST34235,Emma Taylor,44,Female,Online,Accessories,Gym Gloves,355.06,4,1420.24,11/2/2024,Europe,PayPal
CUST89804,Daniel White,38,Female,Online,Footwear,Hiking Boots,172.95,2,345.9,4/12/2024,Asia,Cash
CUST72515,Daniel Brown,44,Other,In-Store,Footwear,Running Shoes,169.44,5,847.2,8/27/2024,Asia,Google Pay
CUST39210,Liam Martin,56,Female,In-Store,Gymnastics,Balance Beam,394.23,1,394.23,3/13/2024,North America,Debit Card
CUST77388,Michael Thomas,49,Male,In-Store,Accessories,Swim Goggles,333.33,1,333.33,8/12/2024,Asia,Cash
CUST79916,John White,45,Male,In-Store,Outdoor Recreation,Camping Tent,47.28,2,94.56,11/21/2024,Australia,Apple Pay
CUST59229,Noah Harris,19,Female,In-Store,Apparel,Track Suit,471.03,5,2355.15,9/1/2024,Europe,Google Pay
CUST99218,Liam Martin,29,Female,In-Store,Equipment,Tennis Racket,259.5,3,778.5,3/27/2024,Asia,Credit Card
CUST77598,Daniel Smith,58,Male,In-Store,Gymnastics,Pommel Horse,442.18,1,442.18,5/10/2024,South America,PayPal
CUST59149,Daniel Taylor,48,Other,Online,Accessories,Swim Goggles,348.98,3,1046.94,8/24/2024,Europe,Apple Pay
CUST85839,Michael White,35,Male,Online,Equipment,Tennis Racket,410.11,5,2050.55,11/30/2024,Asia,Cash
CUST12195,Olivia Martin,38,Male,Online,Equipment,Tennis Racket,32.58,3,97.74,7/24/2024,North America,Apple Pay
CUST67939,Michael Johnson,54,Female,In-Store,Outdoor Recreation,Camping Tent,399.05,5,1995.25,2/7/2024,Europe,Google Pay
CUST97323,Emily Smith,58,Female,In-Store,Gymnastics,Parallel Bars,141.63,3,424.89,12/30/2024,Europe,Google Pay
CUST83859,Michael Smith,19,Male,Online,Gymnastics,Balance Beam,267.36,5,1336.8,1/23/2024,Asia,Google Pay
CUST39948,Ava White,49,Male,In-Store,Equipment,Cricket Bat,211.96,4,847.84,3/15/2024,Europe,Debit Card
CUST16423,John Thomas,32,Male,Online,Gymnastics,Parallel Bars,222.57,2,445.14,8/17/2024,Australia,Debit Card
CUST53145,Olivia Brown,52,Female,In-Store,Gymnastics,Pommel Horse,244.47,2,488.94,11/5/2024,Europe,Google Pay
CUST62307,Emma Johnson,35,Other,Online,Accessories,Swim Goggles,404.49,4,1617.96,8/6/2024,Asia,Apple Pay
CUST83901,Daniel Taylor,57,Other,In-Store,Accessories,Gym Gloves,123.94,1,123.94,5/6/2024,Asia,Apple Pay
CUST23727,Emma Smith,63,Male,Online,Apparel,Sports T-Shirt,228.73,5,1143.65,11/15/2024,Europe,Apple Pay
CUST72449,Daniel Taylor,27,Female,In-Store,Gymnastics,Gym Rings,476.37,3,1429.11,2/4/2024,Europe,PayPal
CUST30412,Liam Smith,59,Other,In-Store,Equipment,Tennis Racket,102.73,3,308.19,7/15/2024,Europe,PayPal
CUST21694,Sophia Brown,56,Male,In-Store,Footwear,Running Shoes,485.37,3,1456.11,11/12/2024,Europe,Debit Card
CUST69892,John Harris,35,Male,Online,Equipment,Tennis Racket,320.35,5,1601.75,8/12/2024,North America,Cash
CUST24024,Emma Anderson,61,Male,In-Store,Gymnastics,Balance Beam,269.27,2,538.54,10/16/2024,North America,PayPal
CUST88960,Liam Brown,50,Male,In-Store,Accessories,Wrist Bands,52.96,1,52.96,11/6/2024,Australia,PayPal
CUST15544,Ava Thomas,19,Male,Online,Outdoor Recreation,Hiking Backpack,311.24,1,311.24,2/21/2024,Asia,Debit Card
CUST70267,Michael Thomas,52,Male,In-Store,Gymnastics,Gym Rings,34.44,3,103.32,8/2/2024,North America,Credit Card
CUST73395,Noah Smith,30,Male,In-Store,Apparel,Training Shorts,139.09,4,556.36,9/25/2024,Europe,Credit Card
CUST44572,Liam Johnson,62,Female,In-Store,Accessories,Swim Goggles,302.71,3,908.13,10/26/2024,Europe,Google Pay
CUST97043,Daniel Harris,34,Male,In-Store,Gymnastics,Gym Rings,429.43,4,1717.72,8/17/2024,Europe,Credit Card
CUST24292,John Smith,53,Male,In-Store,Equipment,Cricket Bat,456.78,2,913.56,5/17/2024,South America,PayPal
CUST46365,Olivia Martin,61,Male,Online,Accessories,Knee Support,310.63,3,931.89,6/26/2024,South America,Google Pay
CUST70259,Emma Anderson,27,Male,In-Store,Apparel,Track Suit,99.55,2,199.1,5/20/2024,South America,Debit Card
CUST39028,Olivia Anderson,32,Female,In-Store,Footwear,Basketball Shoes,180.3,3,540.9,7/23/2024,Asia,Google Pay
CUST75307,Emma Martin,47,Male,Online,Gymnastics,Pommel Horse,393.22,2,786.44,1/19/2024,Asia,Google Pay
CUST78262,Michael Smith,52,Other,In-Store,Gymnastics,Gym Rings,25.53,3,76.59,10/28/2024,Europe,Credit Card
CUST36397,Sophia Taylor,35,Female,Online,Footwear,Football Boots,251.86,3,755.58,12/25/2024,Europe,Google Pay
CUST63896,Michael Martin,27,Male,In-Store,Apparel,Training Shorts,84.3,4,337.2,6/28/2024,South America,Google Pay
CUST26561,Olivia Thomas,21,Male,Online,Equipment,Dumbbells,248.29,5,1241.45,9/16/2024,North America,Credit Card
CUST84931,Ava White,32,Male,Online,Outdoor Recreation,Cycling Helmet,22.33,1,22.33,1/21/2024,Europe,PayPal
CUST23263,Daniel White,49,Female,In-Store,Accessories,Gym Gloves,69.96,2,139.92,1/14/2024,Asia,Cash
CUST74062,Liam Harris,36,Male,In-Store,Outdoor Recreation,Cycling Helmet,177.65,5,888.25,12/4/2024,Asia,PayPal
CUST47120,John Harris,50,Other,In-Store,Equipment,Dumbbells,129.69,3,389.07,2/13/2024,Europe,Apple Pay
CUST69602,Liam Johnson,54,Male,In-Store,Equipment,Dumbbells,156.73,3,470.19,1/27/2024,Australia,Google Pay
CUST72424,Ava Smith,59,Female,Online,Accessories,Gym Gloves,150.22,2,300.44,7/6/2024,Asia,PayPal
CUST49738,Noah Martin,37,Male,In-Store,Accessories,Wrist Bands,134.38,5,671.9,1/8/2024,South America,Apple Pay
CUST37220,John Thomas,38,Male,Online,Apparel,Track Suit,254.62,2,509.24,4/5/2024,South America,Google Pay
CUST86244,Michael White,44,Male,In-Store,Outdoor Recreation,Hiking Backpack,473.27,4,1893.08,8/23/2024,Europe,Cash
CUST10411,Sophia Thomas,27,Female,Online,Outdoor Recreation,Fishing Rod,98.92,4,395.68,8/22/2024,Australia,PayPal
CUST49834,Liam Johnson,42,Other,Online,Accessories,Gym Gloves,366.57,1,366.57,5/19/2024,Australia,Debit Card
CUST50556,Olivia Brown,53,Male,In-Store,Outdoor Recreation,Hiking Backpack,473.53,5,2367.65,2/15/2024,Asia,Apple Pay
CUST45947,Sophia Anderson,62,Male,Online,Gymnastics,Gym Rings,47.2,1,47.2,1/18/2024,North America,Cash
CUST28445,Liam Johnson,62,Male,In-Store,Equipment,Dumbbells,348.31,1,348.31,10/7/2024,Asia,PayPal
CUST87976,Noah Anderson,55,Other,In-Store,Accessories,Wrist Bands,25.04,3,75.12,10/20/2024,South America,Credit Card
CUST53464,Michael Smith,19,Female,In-Store,Footwear,Football Boots,90.75,1,90.75,12/23/2024,South America,PayPal
CUST48293,John Smith,43,Other,In-Store,Accessories,Swim Goggles,89.22,2,178.44,12/17/2024,North America,Apple Pay
CUST85556,Emily Johnson,48,Other,Online,Footwear,Basketball Shoes,151.52,1,151.52,1/30/2024,Europe,Debit Card
CUST88549,Michael Johnson,31,Male,In-Store,Apparel,Training Shorts,200.43,2,400.86,6/2/2024,Europe,PayPal
CUST74640,John Johnson,20,Male,In-Store,Outdoor Recreation,Cycling Helmet,361.9,4,1447.6,10/1/2024,South America,Google Pay
CUST86717,Ava Thomas,38,Female,Online,Apparel,Sports T-Shirt,91.62,2,183.24,5/23/2024,Australia,Google Pay
CUST79866,Olivia White,43,Other,In-Store,Outdoor Recreation,Fishing Rod,139.21,1,139.21,9/7/2024,South America,Credit Card
CUST46859,Emily Thomas,55,Other,In-Store,Apparel,Sports T-Shirt,384.3,2,768.6,3/2/2024,South America,Debit Card
CUST92591,Sophia Harris,46,Female,Online,Footwear,Football Boots,318.7,3,956.1,11/27/2024,Australia,Credit Card
CUST69550,Noah Martin,45,Female,In-Store,Outdoor Recreation,Fishing Rod,69.07,5,345.35,10/11/2024,Europe,Google Pay
CUST12708,Daniel Taylor,55,Male,Online,Accessories,Gym Gloves,328.76,5,1643.8,9/23/2024,Asia,PayPal
CUST85529,John Brown,35,Female,Online,Outdoor Recreation,Cycling Helmet,45.76,3,137.28,1/26/2024,Europe,Apple Pay
CUST77711,John Harris,61,Other,In-Store,Equipment,Badminton Racket,46.09,1,46.09,7/11/2024,South America,Google Pay
CUST35164,Sophia Martin,32,Male,Online,Accessories,Wrist Bands,134.69,2,269.38,10/19/2024,Europe,Apple Pay
CUST34304,Emma Harris,21,Female,In-Store,Apparel,Sports T-Shirt,427.81,4,1711.24,1/9/2024,Europe,Credit Card
CUST81615,Ava Smith,39,Other,Online,Outdoor Recreation,Fishing Rod,378.61,1,378.61,3/25/2024,Europe,Apple Pay
CUST47406,Emma Brown,24,Other,Online,Footwear,Hiking Boots,406.81,5,2034.05,7/25/2024,North America,Debit Card
CUST21067,Olivia Smith,57,Female,Online,Apparel,Compression Wear,282.32,5,1411.6,6/19/2024,Asia,Apple Pay
CUST77394,Olivia Brown,38,Male,In-Store,Gymnastics,Gym Rings,367.59,1,367.59,3/13/2024,Australia,Google Pay
CUST97738,Emily Harris,45,Female,Online,Equipment,Badminton Racket,304.72,3,914.16,1/17/2024,Australia,PayPal
CUST77117,Michael Martin,19,Female,In-Store,Equipment,Dumbbells,74.6,4,298.4,12/23/2024,Asia,Google Pay
CUST33234,Emma Martin,27,Other,In-Store,Gymnastics,Pommel Horse,96.67,4,386.68,9/7/2024,Australia,Google Pay
CUST58469,Michael Thomas,27,Female,In-Store,Accessories,Gym Gloves,206.12,2,412.24,11/12/2024,North America,Cash
CUST31038,Noah Jackson,42,Female,In-Store,Equipment,Cricket Bat,153.12,2,306.24,12/22/2024,Europe,PayPal
CUST28866,Noah Martin,57,Female,In-Store,Accessories,Swim Goggles,276.34,5,1381.7,3/17/2024,Australia,PayPal
CUST72227,Ava Harris,25,Other,Online,Apparel,Track Suit,324.98,2,649.96,9/13/2024,North America,PayPal
CUST95168,Noah Martin,31,Female,Online,Equipment,Cricket Bat,143.96,5,719.8,1/11/2024,Europe,Debit Card
CUST36078,Emma White,56,Other,Online,Equipment,Tennis Racket,82.16,2,164.32,9/26/2024,South America,Debit Card
CUST20159,Emily Martin,37,Other,Online,Equipment,Badminton Racket,246.33,1,246.33,7/6/2024,Asia,Debit Card
CUST84314,Emma White,53,Female,Online,Gymnastics,Parallel Bars,392.41,5,1962.05,11/2/2024,Europe,Cash
CUST42749,Emily Martin,61,Female,Online,Apparel,Training Shorts,429.36,4,1717.44,7/29/2024,South America,PayPal
CUST64511,Sophia Brown,21,Other,In-Store,Footwear,Running Shoes,220.51,4,882.04,11/5/2024,Asia,Google Pay
CUST18086,Michael Anderson,29,Other,In-Store,Outdoor Recreation,Cycling Helmet,170.38,4,681.52,4/25/2024,North America,Cash
CUST44827,Ava White,34,Female,In-Store,Footwear,Hiking Boots,83.49,2,166.98,8/23/2024,South America,PayPal
CUST66928,Olivia Harris,30,Other,In-Store,Footwear,Football Boots,92.93,2,185.86,4/10/2024,South America,PayPal
CUST89011,Liam Johnson,56,Other,In-Store,Accessories,Gym Gloves,409.92,1,409.92,1/11/2024,North America,Debit Card
CUST71350,Liam Anderson,62,Female,In-Store,Gymnastics,Balance Beam,337.38,2,674.76,11/19/2024,South America,PayPal
CUST88010,Daniel Jackson,33,Other,In-Store,Apparel,Sports T-Shirt,439.15,1,439.15,1/12/2024,Australia,Cash
CUST58058,Emily Taylor,26,Female,In-Store,Accessories,Wrist Bands,123.82,3,371.46,7/3/2024,North America,Cash
CUST82555,Liam Johnson,33,Female,Online,Equipment,Cricket Bat,499.82,3,1499.46,2/19/2024,South America,Cash
CUST94436,Liam Taylor,35,Other,In-Store,Footwear,Football Boots,499.87,3,1499.61,5/28/2024,North America,Cash
CUST93351,Noah Harris,42,Male,In-Store,Apparel,Compression Wear,96.66,3,289.98,7/20/2024,North America,Credit Card
CUST39852,Liam Jackson,60,Female,In-Store,Apparel,Track Suit,274.36,3,823.08,9/9/2024,Asia,Debit Card
CUST97923,Noah Thomas,29,Male,In-Store,Gymnastics,Gym Rings,215.09,4,860.36,8/25/2024,Australia,Google Pay
CUST89384,Ava Thomas,64,Other,In-Store,Apparel,Track Suit,456.59,1,456.59,10/29/2024,South America,Credit Card
CUST79000,Ava Smith,44,Other,Online,Gymnastics,Gym Rings,120.96,5,604.8,2/16/2024,Australia,Credit Card
CUST57916,John Brown,61,Male,In-Store,Footwear,Football Boots,413.88,4,1655.52,10/6/2024,South America,Debit Card
CUST16036,Noah Martin,45,Other,In-Store,Outdoor Recreation,Cycling Helmet,325.38,1,325.38,10/18/2024,North America,PayPal
CUST53956,Ava White,31,Male,In-Store,Accessories,Gym Gloves,119.59,2,239.18,5/2/2024,Europe,PayPal
CUST23822,Emily Taylor,40,Male,In-Store,Footwear,Running Shoes,296.23,5,1481.15,9/17/2024,Australia,Debit Card
CUST41804,Daniel Taylor,47,Other,Online,Footwear,Running Shoes,270.55,2,541.1,2/25/2024,Europe,Credit Card
CUST31589,Ava Anderson,64,Female,Online,Accessories,Knee Support,490.35,2,980.7,1/9/2024,South America,PayPal
CUST73901,Emma Smith,37,Male,Online,Apparel,Track Suit,59.61,4,238.44,5/23/2024,Asia,Debit Card
CUST41642,Ava Taylor,41,Other,Online,Accessories,Wrist Bands,486,4,1944,2/11/2024,Asia,Cash
CUST41668,Sophia Johnson,53,Other,In-Store,Equipment,Dumbbells,143.38,3,430.14,10/14/2024,South America,Cash
CUST29324,John Jackson,35,Female,In-Store,Gymnastics,Gym Rings,198.67,3,596.01,1/26/2024,Europe,Cash
CUST17771,Michael Taylor,55,Female,In-Store,Apparel,Training Shorts,137.38,4,549.52,1/12/2024,South America,Debit Card
CUST94973,Michael Thomas,20,Other,Online,Equipment,Dumbbells,176.79,5,883.95,6/12/2024,Asia,Apple Pay
CUST53475,Sophia Brown,21,Other,Online,Accessories,Wrist Bands,298.91,3,896.73,7/4/2024,Europe,Google Pay
CUST55561,Liam Jackson,41,Other,Online,Outdoor Recreation,Cycling Helmet,107.47,2,214.94,5/5/2024,Europe,Credit Card
CUST23448,Liam Thomas,51,Male,Online,Apparel,Training Shorts,473.51,2,947.02,11/3/2024,North America,Debit Card
CUST97191,Daniel Jackson,31,Male,Online,Equipment,Dumbbells,413,2,826,4/4/2024,Europe,Debit Card
CUST34593,Noah Brown,40,Female,In-Store,Gymnastics,Parallel Bars,81.86,5,409.3,12/25/2024,North America,Credit Card
CUST76838,Noah White,63,Female,In-Store,Apparel,Compression Wear,301.87,3,905.61,11/9/2024,North America,Apple Pay
CUST60520,John Jackson,52,Female,Online,Gymnastics,Pommel Horse,239.64,2,479.28,4/5/2024,Asia,PayPal
CUST43401,Michael Thomas,49,Female,In-Store,Apparel,Track Suit,336.37,4,1345.48,6/28/2024,Australia,Cash
CUST32132,Emma Thomas,29,Male,In-Store,Accessories,Wrist Bands,431.9,3,1295.7,8/11/2024,South America,Credit Card
CUST24168,Ava White,19,Male,In-Store,Accessories,Knee Support,158.78,3,476.34,9/22/2024,Australia,PayPal
CUST68444,Emily Brown,37,Other,Online,Gymnastics,Pommel Horse,79.41,4,317.64,6/11/2024,North America,PayPal
CUST27165,Emma Thomas,64,Female,In-Store,Outdoor Recreation,Fishing Rod,212.55,3,637.65,3/4/2024,Australia,Cash
CUST96170,Olivia Brown,37,Female,Online,Equipment,Dumbbells,411.01,5,2055.05,12/17/2024,South America,Cash
CUST23147,Daniel Johnson,36,Female,Online,Accessories,Gym Gloves,497.37,5,2486.85,10/28/2024,South America,Google Pay
CUST53649,Daniel Johnson,19,Other,Online,Outdoor Recreation,Cycling Helmet,477.43,1,477.43,2/2/2024,North America,Apple Pay
CUST79902,Michael Taylor,45,Other,In-Store,Apparel,Compression Wear,489.07,5,2445.35,1/9/2024,Asia,Apple Pay
CUST15640,Emily Thomas,32,Other,In-Store,Accessories,Knee Support,60.36,1,60.36,3/28/2024,North America,Google Pay
CUST69249,Olivia Taylor,55,Female,Online,Equipment,Cricket Bat,372.07,4,1488.28,10/29/2024,Asia,PayPal
CUST40502,Olivia White,35,Female,In-Store,Equipment,Tennis Racket,40.13,5,200.65,9/21/2024,Europe,Cash
CUST47178,Sophia Thomas,57,Other,In-Store,Apparel,Training Shorts,196,3,588,12/30/2024,North America,Apple Pay
CUST48008,Michael Anderson,29,Female,In-Store,Gymnastics,Balance Beam,269.34,2,538.68,1/13/2024,Australia,Google Pay
CUST61246,Daniel Taylor,44,Female,Online,Apparel,Training Shorts,231.52,5,1157.6,3/6/2024,South America,Credit Card
CUST17956,Daniel White,52,Male,In-Store,Apparel,Sports T-Shirt,133.26,3,399.78,3/1/2024,Asia,PayPal
CUST96906,Daniel Brown,19,Male,Online,Gymnastics,Parallel Bars,126.93,1,126.93,9/28/2024,Asia,Apple Pay
CUST99268,Daniel Jackson,22,Other,Online,Accessories,Wrist Bands,30.45,4,121.8,1/17/2024,Australia,Google Pay
CUST16939,Ava White,47,Male,Online,Outdoor Recreation,Camping Tent,103.48,2,206.96,5/24/2024,Europe,PayPal
CUST75703,Michael Thomas,38,Female,Online,Accessories,Gym Gloves,263.76,1,263.76,8/20/2024,Europe,Debit Card
CUST94697,Emily Brown,25,Female,In-Store,Footwear,Running Shoes,458.58,4,1834.32,8/8/2024,Europe,Credit Card
CUST51586,Michael Taylor,58,Other,In-Store,Accessories,Wrist Bands,156.71,4,626.84,1/10/2024,Australia,PayPal
CUST65943,Ava Harris,63,Male,In-Store,Outdoor Recreation,Camping Tent,241.01,2,482.02,2/2/2024,Asia,Google Pay
CUST37974,Michael Jackson,35,Other,In-Store,Accessories,Wrist Bands,332.57,5,1662.85,10/17/2024,Australia,PayPal
CUST48024,Emma Jackson,45,Male,In-Store,Equipment,Cricket Bat,381.85,3,1145.55,9/9/2024,Australia,Cash
CUST26858,Olivia Brown,48,Male,In-Store,Outdoor Recreation,Cycling Helmet,395.48,5,1977.4,11/3/2024,North America,Debit Card
CUST30265,Michael Smith,41,Other,In-Store,Apparel,Sports T-Shirt,188.68,1,188.68,11/20/2024,North America,PayPal
CUST33857,Ava Martin,27,Female,In-Store,Outdoor Recreation,Fishing Rod,154.84,4,619.36,1/23/2024,South America,Cash
CUST80630,Emily Johnson,36,Female,In-Store,Outdoor Recreation,Hiking Backpack,388.82,3,1166.46,1/13/2024,Europe,Apple Pay
CUST55290,Daniel Martin,62,Other,Online,Gymnastics,Parallel Bars,359.26,5,1796.3,9/10/2024,Europe,Credit Card
CUST16130,Noah Smith,64,Male,Online,Accessories,Swim Goggles,84.58,2,169.16,9/2/2024,South America,PayPal
CUST94410,Noah Anderson,36,Female,In-Store,Outdoor Recreation,Camping Tent,105.6,3,316.8,10/20/2024,Australia,Cash
CUST64758,Michael Taylor,24,Female,Online,Accessories,Knee Support,335.25,1,335.25,9/14/2024,South America,Credit Card
CUST89411,Ava Taylor,18,Other,In-Store,Apparel,Training Shorts,62.07,5,310.35,9/19/2024,Europe,Apple Pay
CUST97196,Noah Smith,27,Male,In-Store,Equipment,Badminton Racket,132.16,5,660.8,4/6/2024,Asia,Cash
CUST95516,Daniel Thomas,23,Male,In-Store,Accessories,Gym Gloves,68.83,2,137.66,10/8/2024,Europe,Google Pay
CUST92243,Ava Harris,29,Other,In-Store,Apparel,Training Shorts,132.68,4,530.72,5/31/2024,South America,Credit Card
CUST40091,Emily Brown,60,Other,In-Store,Gymnastics,Pommel Horse,177.7,4,710.8,5/5/2024,North America,PayPal
CUST28332,Daniel White,41,Male,Online,Outdoor Recreation,Fishing Rod,283.15,3,849.45,9/12/2024,North America,Google Pay
CUST53140,Sophia Anderson,19,Female,Online,Apparel,Compression Wear,464.71,5,2323.55,8/13/2024,North America,Apple Pay
CUST65413,Sophia Martin,46,Female,In-Store,Equipment,Dumbbells,109.93,4,439.72,4/28/2024,Australia,Cash
CUST83035,Liam Anderson,41,Male,In-Store,Apparel,Compression Wear,115.91,3,347.73,10/16/2024,Australia,Google Pay
CUST25779,Liam Jackson,33,Other,Online,Equipment,Badminton Racket,461.81,5,2309.05,7/4/2024,Asia,Credit Card
CUST13012,Ava Martin,52,Other,In-Store,Apparel,Compression Wear,428.47,4,1713.88,5/23/2024,Asia,Debit Card
CUST70120,Olivia Harris,64,Female,Online,Equipment,Dumbbells,255.41,4,1021.64,5/1/2024,Europe,Apple Pay
CUST25614,Noah Brown,60,Female,In-Store,Outdoor Recreation,Cycling Helmet,415.32,1,415.32,5/24/2024,Australia,PayPal
CUST48770,John Smith,34,Female,Online,Apparel,Training Shorts,203.32,1,203.32,3/4/2024,South America,Apple Pay
CUST95128,Emma White,54,Male,In-Store,Footwear,Basketball Shoes,98.23,5,491.15,10/13/2024,North America,PayPal
CUST28145,Sophia Martin,38,Male,Online,Outdoor Recreation,Fishing Rod,384.44,5,1922.2,11/2/2024,North America,Google Pay
CUST51865,John Thomas,56,Other,Online,Accessories,Gym Gloves,348.36,3,1045.08,1/25/2024,Australia,Google Pay
CUST78743,Emma Martin,37,Female,In-Store,Apparel,Sports T-Shirt,426.78,2,853.56,11/7/2024,North America,Google Pay
CUST80963,John Smith,39,Other,Online,Accessories,Swim Goggles,333.29,1,333.29,1/29/2024,Europe,Debit Card
CUST72760,Daniel Harris,53,Other,Online,Accessories,Wrist Bands,283.03,5,1415.15,9/16/2024,Europe,Apple Pay
CUST37951,Daniel White,29,Female,In-Store,Apparel,Track Suit,484.58,4,1938.32,8/17/2024,Europe,Google Pay
CUST63267,Sophia Martin,42,Male,Online,Accessories,Wrist Bands,155.98,4,623.92,11/15/2024,Australia,Credit Card
CUST73765,Emily Jackson,55,Other,Online,Footwear,Basketball Shoes,252.4,5,1262,7/29/2024,South America,Cash
CUST48002,John Anderson,20,Other,In-Store,Apparel,Track Suit,426.09,3,1278.27,3/24/2024,North America,PayPal
CUST78543,Liam Johnson,18,Female,Online,Apparel,Sports T-Shirt,274.08,2,548.16,5/11/2024,Asia,Apple Pay
CUST72770,Emily Johnson,50,Female,In-Store,Outdoor Recreation,Cycling Helmet,368.35,3,1105.05,5/10/2024,North America,Apple Pay
CUST60271,Emma Jackson,60,Male,In-Store,Equipment,Dumbbells,23.85,4,95.4,8/29/2024,South America,PayPal
CUST43479,Sophia Brown,43,Male,In-Store,Apparel,Compression Wear,190.31,5,951.55,10/3/2024,North America,Apple Pay
CUST55929,Emily Jackson,54,Female,In-Store,Apparel,Training Shorts,306.94,3,920.82,12/24/2024,Europe,Debit Card
CUST59365,Sophia Martin,48,Female,Online,Gymnastics,Parallel Bars,470.65,4,1882.6,12/14/2024,South America,Cash
CUST73952,Emily Smith,36,Female,In-Store,Gymnastics,Balance Beam,147.9,2,295.8,5/16/2024,Australia,Cash
CUST79701,Michael Anderson,63,Other,In-Store,Equipment,Dumbbells,482.06,4,1928.24,6/8/2024,Australia,Debit Card
CUST40812,Ava Thomas,63,Other,In-Store,Accessories,Swim Goggles,288.78,5,1443.9,11/2/2024,Asia,Debit Card
CUST32807,Olivia Brown,34,Female,Online,Apparel,Sports T-Shirt,209.33,2,418.66,7/15/2024,North America,Debit Card
CUST32049,Ava Smith,42,Female,In-Store,Outdoor Recreation,Camping Tent,379.22,2,758.44,2/8/2024,South America,PayPal
CUST63747,Liam Johnson,32,Female,In-Store,Gymnastics,Gym Rings,209.83,4,839.32,11/3/2024,Europe,Apple Pay
CUST29383,Liam Jackson,37,Other,Online,Accessories,Wrist Bands,138.84,1,138.84,9/13/2024,Europe,Apple Pay
CUST82910,Ava Harris,43,Male,In-Store,Accessories,Knee Support,90.13,1,90.13,6/2/2024,North America,PayPal
CUST75421,Noah Martin,42,Male,In-Store,Accessories,Gym Gloves,282.59,2,565.18,8/18/2024,North America,Debit Card
CUST29052,Noah Thomas,56,Female,In-Store,Apparel,Sports T-Shirt,129.85,1,129.85,10/1/2024,Europe,Debit Card
CUST18253,Emma Taylor,28,Male,Online,Footwear,Running Shoes,323.25,1,323.25,5/30/2024,Australia,Cash
CUST19360,Michael Johnson,24,Male,Online,Apparel,Training Shorts,363.34,2,726.68,7/2/2024,Europe,Credit Card
CUST13066,Olivia Jackson,20,Female,In-Store,Footwear,Running Shoes,182.73,1,182.73,7/2/2024,South America,Cash
CUST19554,Emily Brown,23,Female,In-Store,Equipment,Tennis Racket,135.93,5,679.65,4/8/2024,Australia,Credit Card
CUST24229,Emily Martin,62,Other,In-Store,Footwear,Basketball Shoes,178.26,1,178.26,9/7/2024,Australia,Cash
CUST71317,Olivia Brown,20,Female,Online,Footwear,Running Shoes,453.87,5,2269.35,8/6/2024,Australia,Credit Card
CUST45240,Michael Jackson,25,Male,Online,Apparel,Compression Wear,421.49,1,421.49,3/28/2024,Europe,Google Pay
CUST35327,Emily Johnson,24,Female,In-Store,Accessories,Knee Support,100.25,4,401,10/20/2024,Australia,PayPal
CUST10457,Emma Martin,46,Other,In-Store,Equipment,Dumbbells,313.43,3,940.29,7/10/2024,North America,Apple Pay
CUST16249,Emily White,22,Female,Online,Outdoor Recreation,Cycling Helmet,176.75,3,530.25,9/24/2024,North America,Credit Card
CUST98821,John Smith,32,Other,Online,Outdoor Recreation,Camping Tent,185.17,4,740.68,4/5/2024,Europe,Cash
CUST60607,Daniel Harris,46,Other,In-Store,Gymnastics,Balance Beam,430.83,5,2154.15,9/13/2024,Europe,Debit Card
